ТГ,news63ru,СМИ,14112,2021-05-30 11:41,"Развитие комплексной застройки в центральной части Самары затруднено: недостает мощности действующих инженерных сетей, не определены границы объединенных зон охраны объектов культурного наследия, меняются градостроительные регламенты. Поэтому крупные инвесторы-застройщики не хотят развивать свои проекты в старом городе.  В то же время градостроительный потенциал исторической части Самары специалисты оценивают в 1,5 миллиона квадратных метров жилья.  Об этом стало известно во время совещания по развитию исторической части Самары, которое состоялось в областном правительстве. На нем прозвучали возможные решения, позволяющие сдвинуть ситуацию с мертвой точки.  К 1 июля 2022 года должны быть утверждены градостроительные регламенты исторического поселения. Также сейчас идет работа над перечнем исторически ценных градоформирующих объектов.  — При этом объекты, которые, возможно, не имеют большой ценности, будучи включенными в перечень, законсервируют развитие старого центра на долгие годы. Считаю, что это нанесет более значительный ущерб архитектурному облику и развитию города. Этот вопрос, конечно, необходимо вынести на широкое обсуждение, но здесь важно не увязнуть в дискуссиях, а прийти к созидательным решениям. В то же время, — продолжил глава регионального правительства, — для нас принципиально важно сохранить уникальную историческую среду в этой части города, защитить и принять меры к восстановлению объектов культурного наследия, не допустить застройки исторической части Самары высотками, — пояснил председатель правительства области Виктор Кудряшов.  Министерство строительства региона провело анализ градостроительного потенциала каждого квартала, в котором учло этажность, возможности инфраструктуры, предусмотрело необходимость сохранения и реконструкции исторических зданий. На основе этих материалов будут сформированы «инвестиционные лоты», которые позволят обеспечить современную застройку кварталов, сохранив их историческую ценность.",949,0,1,,0,0,0,0,0.0,0.0
ВК,Андрей Кочетков,Личные медиа,37510,2021-06-04 12:37:38,"Самарцы, несите же нам свои вещи и истории к ""ВолгаФесту"". Будем вместе делать музей на набережной. Уже завтра возле памятника Засекину начнёт возводиться неточная копия нашего величественного модернистского здания.",1233,0,4,24.0,24,0,0,24,,
ТГ,news63ru,СМИ,14320,2021-06-12 12:56,"Власти объявили о поиске подрядчика для реконструкции дачи Константина Головкина. Заказчиком выступило Министерство культуры Российской Федерации.  Объект культурного наследия федерального значения «Комплекс дачи Головкина», построенный в начале XX века, находится в Самаре на улице Советской Армии. Его должны отреставрировать до 31 августа 2022 года. Финансировать работы будут из федерального бюджета.",1200,0,0,,0,0,0,0,0.0,0.0
ВК,Андрей Кочетков,Личные медиа,37560,2021-06-14 14:09:22,"В эти дни не только #волгафест приводит в Самару невероятных гостей.  Сегодня в нашем музее началась Реставрационная школа [club136227449|Том Сойер Фест - Россия].   Участники из 16 городов и одного села России целую неделю будут постигать азы реставрационных премудростей с лучшими экспертами.   Сегодня с нами главный архитектор ""Царского Села"" Мария Рядова. Завтра - специалист музея-заповедника ""Кижи"" Маргарита Кистерная.  В планах, кроме прочего, с лучшими специалистами страны осмотреть состояние объектов культурного наследия, в которых располагаются филиалы [club3611243|Музей им. П. В. Алабина].",4476,2,12,134.0,134,0,0,134,,
ВК,Андрей Кочетков,Личные медиа,37741,2021-06-27 13:34:04,"На прекрасной тенистой улице Садовой ещё стоит дом мещан Сафоновых с очень необычным декором. Пластика фасада и его украшения напоминают антикварный шкаф. Такой дом мог бы стать достопримечательностью в Стамбуле, Турку, Стокгольме или, например, Томске. Тем более, что дом довольно крепкий и совершенно непохоже, что его состояние может кому-то угрожать.  В Самаре же этот дом был лишён статуса объекта культурного наследия, потом вошёл в список из 651 ценного градоформирующего объекта исторического поселения. Но список до сих пор не утверждён. Тем временем, снос дома уже расторгован. И он вместе с ещё семью десятками ценных градоформирующих объектов вот-вот отправляется под снос.  Зачем расселять этот дом, я могу понять. Но зачем его сносить, мне совершенно непонятно. Как мы видим, тут даже в исторических домах в не самом хорошем состоянии прекрасно размещается бизнес.   В подобном соседнем здании - бутик и магазин цветов. Через дорогу в таком же доме - Ozon и кафе. В двух же шагах в другую сторону - альтернативный сценарий развития Садовой - ЖК ""Маяковский"", архитектура которого недопустима в 2021 году даже для социального жилья на окраине, а не то что для центра исторического города.   Тенистая сложная и интересная Садовая здесь заканчивается. И начинается безжизненная пустыня без деревьев с уже расколотой свежей плиткой.  Снести сейчас Дом Сафоновых просто ради создания ещё одной галочки в списке по переселению из аварийного жилья - это ярко проиллюстрировать нынешний уровень развития Самары всей стране.",9210,29,19,308.0,308,0,0,308,,
ВК,Андрей Кочетков,Личные медиа,37864,2021-07-06 13:14:39,"Мы начинаем народный мониторинг сотен исторических зданий в центре Самары, которые планируют снести до 2025 года. Сегодня в 19:00 в резиденции #томсойерфест на Чапаевской, 192 состоится установочная встреча о том, как наш фестиваль будет обследовать объекты, находящиеся под угрозой уничтожения, и получать информацию от их жителей.  Только на территории Ленинского района (с которого мы начнём) на данный момент планируется снести 301 дом.  Зачем нужен мониторинг? Мы хотим разобраться в том, что на самом деле (а не по бумагам) происходит с домами из этого списка.  Мы будем работать как с архитектурой, так и с людьми.   С архитектурной точки зрения нам важно выявить объекты, которые нельзя сносить потому что они ценны сами по себе или как часть ансамбля. Найти здания, которые находятся в действительно плачевном состоянии и их снос не вызывает вопросов, но они содержат ценные для музеификации или вторичного использования архитектурные и интерьерные элементы. Найти дома, которые попали под снос вопреки желанию жителей. И, наконец, определиться с тем, что можно сносить, а уничтожения чего допускать нельзя ни в коем случае. Попутно всё отфотографировав и задокументировав.  Кроме того, мы хотим брать интервью у старожилов территорий, чтобы зафиксировать факты и мифы, связанные с этими местами. Многие из этих людей неминуемо будут переселены из зданий, не пригодных в нынешнем состоянии в качестве жилья (даже если сами здания уцелеют), и потом собрать эту информацию будет практически невозможно.  Итогом исследований этого месяца должна стать программа с чёткими списками объектов и рекомендацией действий, которую мы будем обсуждать с властями. Неконкретность разговора о наступивших массовых сносах играет на руку только сторонникам тотального уничтожения, а не желающим что-то сохранить.  Жду всех неравнодушных.  UPD Ссылка на организационный чат для волонтёров https://t.me/joinchat/P59HR4NYZ2c2NDYy",10984,33,60,343.0,343,0,0,343,,
ВК,tomsawyerfest,Тематический паблик,2109,2021-08-10 16:33:53,"Друзья, хотим рассказать вам о новом городском объекте, который волонтеры ТСФ планируют создать в этом сезоне.   Два года назад самарские архитекторы Ира Фишман, Александр Шуткин, которые неоднократно помогали фестивалю, и идеолог ТСФ Андрей Кочетков придумали как сохранить уникальные резные наличники с расселенных домов, оставив их при этом в городской среде. Сохранить наш уникальный культурный код, практически не распространенный в мире за пределами территории бывшей Российской Империи.   Проект получил название ""ЗА ОКНОМ"". Это городской павильон в виде домика с двускатной крышей, в котором экспонируются наличники с разрушенных исторических зданий.  Именно сейчас проект приобрел особую актуальность. Только в этом году в Самаре было снесено уже более десяти исторических домов с деревянным декором. И некоторые из них не было никакой возможности спасти в качестве зданий ввиду их объективно плохого аварийного состояния. Но элементы удалось сохранить. Мы против сноса, но, к сожалению, память о некоторых домах нам останется только в виде сохранённых деталей.   Мы приглашаем всех присоединиться к созданию павильона. Часть наличников с обгоревших разрушенных зданий мы уже сняли (спасибо Горзеленхозу за мехруку и транспорт), буквально спасли из-под ковша. И впереди предстоит кропотливая работа с деталями.  Со среды 11 августа мы начинаем.   Что будем делать: ✅чистить наличники от пыли  ✅грунтовать и красить в белый цвет ✅чистить доски для обшивки, также снятые со старых домов ✅красить их в темно-серый, близкий к черному цвет ✅собирать павильон - укладывать кровлю из osb-плит и гидроизоляции, обшивать досками, монтировать элементы на металлический каркас.  Изготовлением самого металлического каркаса занимается [https://vk.com/kbsh_rzd|Куйбышевская РЖД], которая вдохновилась идеей и впервые помогает материалами и специалистами. Также проект поддержала компания по локализации видеоигр [https://vk.com/allcorrect|Allcorrect] - наш партнёр с 2020 года, сочувствующий в сохранении исторической среды.   Работы будем проводить во дворе мастерской на Чапаевской, 192.  Рабочие дни на этой неделе - 11, 12, 13 и 15 августа с 16.00 до 21.00.   По всем вопросам можно звонить или писать [id4335425|Татьяне] 89277743713",5657,3,39,166.0,166,0,0,166,,
ТГ,drugoigorod,СМИ,3718,2021-08-11 10:31,"В Самаре начали создавать павильон в виде домика с двускатной крышей, в котором будут экспонировать наличники с разрушенных исторических зданий.   https://drugoigorod.ru/pavilion-with-platbands/",880,0,2,,0,0,0,0,0.0,0.0
ВК,Андрей Кочетков,Личные медиа,38449,2021-08-11 21:17:40,"На днях в рамках нацпроекта ""Жильё"" планируют начать снос дома на Садовой, 228.   В этом году в городе было уже снесено силами собственников и в рамках нацпроекта около двух десятков исторических зданий. По многим из них нет никаких вопросов. Это действительно довольно заурядные дома в плохом состоянии или же вообще фактически руины.   Но этот дом имеет абсолютно уникальный декор и, по сути, вполне достоин статуса памятника. Здание визуально не выглядит аварийным. Внутрь Департамент управления имуществом мэрии представителей ВООПИК почему-то так и не пустил. Для того, чтобы найти инвестора на такой небольшой объект и дать этому дому новую жизнь не нужны крупные олигархи. Хватит нескольких миллионов рублей на перезапуск уже пустого расселённого дома.   Даже в Самаре уже есть немало примеров того, как подобные дома приводились в порядок и оживали. Не говоря уже о российских городах, где с ними работают хотя бы маломальски системно.   Симптоматично, что построить на этом крохотном пятачке под домом между двумя соседними памятниками тоже ничего нельзя. Это просто снос ради сноса. Чтобы отчитаться о том, что он случился и освоить выделенные на него федеральные деньги.  Члены самарского отделения ВООПИК рассказали об этом доме уже, кажется, практически всем людям, от которых могла зависеть его судьба. На разные совещания и переговоры было потрачено колоссальное количество времени (тут надо напомнить, что ВООПИиК - это общественная организация, в которой никто не получает зарплату, а чтобы достигать целей время нужно тратить очень рационально). Но единственное, чего удалось добиться - это звонка из администрации с предупреждением о сносе и царским даром: можете забрать элементы резьбы, но быстро.  Мы пришли к важной развилке. И от того будет ли придуман механизм выведения этого здания из градостроительной мясорубки зависит очень многое. Имеет ли городская жизнь и разговоры о ней с администрацией смысл или бюрократические системы живут в своей логике, не соприкасаясь с реальностью?",9082,17,27,255.0,255,0,0,255,,
ТГ,truekpru63,СМИ,518,2021-08-20 7:42,"Это дом 126 по улице Степана Разина в Самаре. В подвальной комнате его когда-то жил писатель Максим Горький, с 41 по 43 год в здании размещалось посольство Греции в СССР. И сейчас этот дом выглядит так.  Ведущий программы «Городская среда» на радио «КП-Самара» Антон Черепок побывал в здании. Вот как он прокомментировал происходящее: «Я не знаю, что происходит с чудесным домом на улице Степана Разина, 126. Сносят ли его совсем, либо это такая глубокая реконструкция, при которой остаются только несущие стены да одинокая табличка о том, что в подвале здесь когда-то жил великий пролетарский писатель Максим Горький. Если бы это была реконструкция, то здание было бы огорожено и вывешен паспорт объекта с указанием всех ответственных. А снос этого дома невозможен, так как это объект культурного наследия. Так что пока я могу сделать вывод, что собственник, либо арендатор, самовольно курочит здание, наплевав на законы».",119,0,2,,0,0,0,0,0.0,0.0
ВК,Андрей Кочетков,Личные медиа,38650,2021-09-03 17:17:00,"Зашёл посмотреть открывшийся вчера в бывшем здании Кухмистерской Фон Вакано ""Гастропаб 1903"".   В своей сознательной жизни с середины 1990-х годов я видел этот прекрасный памятник только в закрытом и заброшенном состоянии. И вот после длительной и проблемной реставрации, длившейся более трёх лет (было в ходе разное, в том числе, треснувшая в процессе стена бокового фасада), Кухмистерская вернулась в городскую ткань живым организмом. Да ещё и в важнейшем месте на Красноармейской, где рядом уже точкой притяжения стали Музей модерна и Аксаковский сквер.   Кухмистерская была самым большим и роскошным пивным рестораном дореволюционной Самары. И спустя век она вернула себе эту функцию. Здесь теперь недёшево и очень красиво. И снова разливается, в том числе, пиво с Жигулёвского пивзавода, которому в этом году 140 лет (тут, правда, стоит заметить, что гастропабовский объём 0,4 литра пива выглядит очень не по-самарски).  Но самое прекрасное во всей этой истории то, что владельцы чётко видят в истории ценный актив. Здесь с уважением к оригиналу созданы интерьеры; находки, сделанные в ходе реставрации выставлены в галерее; к еде подают разномастные старинные приборы. И это прекрасный пример того, что история и наследие могут быть активом, прибавляющим ценность месту. В том числе, и материальную. И исторические здания - это не просто квадратные метры, но и атмосфера, создающая уникальные предложения.  Надеюсь, что и другие бизнесы, посмотрев на пока немногочисленные в Самаре подобные примеры начнут вкладываться в наш уникального масштаба исторический центр.  Часто тема наследия сопряжена с нескончаемой болью утрат. Но сегодня в старой Самаре радостно. А ведь ещё на подходе через недельку Фабрика-кухня...",13456,53,130,465.0,465,0,0,465,,
ТГ,drugoigorod,СМИ,3853,2021-09-09 7:21,На публичные слушания вынесли предложение разрешить многоэтажную застройку на улице Водников. На месте снесённых памятников архитектуры.   https://drugoigorod.ru/visotki-na-vodnikov-and-okolo-gudka/,818,0,3,,0,0,0,0,0.0,0.0
ВК,Андрей Кочетков,Личные медиа,38774,2021-09-18 9:52:26,"Нам тут много рассказывали (и некоторые продолжают), что пешеходка на Ленинградской не та. Что не подходит недвижимость для бизнеса. Что хоть обратно транспорт на неё возвращай. Вот пройдёт Чемпионат мира по футболу, и всё пойдёт не так.   Лет пять назад Ленинградская и правда, порой, была пустовата. Но после ЧМ-2018 совсем другая картина. Более люксовый сегмент ресторанов, магазинов и банков тут почти вымер. А вместо него открылись более демократичные пиццерии, кофейни и кулинарии. То, что и должно сопровождать место, где много гуляют пешком, а не приезжают куда-то специально на машине.   Вчера ко всему, что уже существовало, в бывших цехах открылся немаленький арт-кластер ""Артист"". Мастерские, клуб, кофейня, бар. И это уже четвёртое подобное место на Ленинградской и в ближайших окрестностях. Здесь к немалому количеству культурных заведений добавляются всё новые и новые места, ради которых люди приезжают сюда просто проводить время. Не в какое-то одно конкретное место, а для того чтобы побывать в разных и погулять по красивым историческим улицам. То, чем десять лет назад была только набережная, распространяется на новые и новые кварталы старого города.   Это очень полезный для сохранения исторической среды каркас. Появившаяся за последние несколько лет в историческом центре сетка бизнесов и сервисов потянет за собой не только новых предпринимателей, но и покупку исторической недвижимости в качестве жилья с её последующим ремонтом. И это уже происходит.   Динамика процесса нам явственно показывает, что исторические здания здесь сейчас нужно не сносить, а готовить их к продаже как под бизнесы, так и под жильё. Спрос будет.",12397,19,20,269.0,269,0,0,269,,
ТГ,truekpru63,СМИ,750,2021-09-22 13:17,"Самарские архитекторы собирают средства на строительство «Башни терпения»  Это такой собирательный образ сегодняшней самарской архитектуры, говорят авторы проекта. Это будет и правда башня, она будет сделана из прозрачного материала. Внутри у нее будут обломки реальных самарских деревянных домов, которые недавно снесли. В их числе и объекты культурного наследия.  Так архитекторы пытаются привлечь внимание  к ситуации, которая в Самаре творится с объектами наследия.  «Башню терпения» покажут на архитектурном фестивале, на ее строительство надо 82 тысячи рублей.  @truekpru63",98,0,0,,0,0,0,0,0.0,0.0
ВК,tomsawyerfest,Тематический паблик,2217,2021-11-20 9:15:19,"Друзья, прямо сейчас в Самаре проходит стратегическая сессия Том Сойер Феста по приспособлению исторических зданий под новые функции.   К нам приехали координаторы из разных городов России и мы вместе с экспертами обсуждаем эту проблему и ищем решения.   Вы также можете поучаствовать, сессия транслируется в интернет, присоединяйтесь)  Вот ссылка: https://m.youtube.com/watch?v=ogUOhgTB6Bs  📝Программа на сегодня: 10:00 -11:20 - Павел Мазин “Правовые и технологические возможности использования исторической недвижимости, г. Уфа” (Главный архитектор ООО “Проект-М”, г.Уфа)    11:20 - 11:50 - обсуждение вопросов по теме     12:00 - 13:30 - Дмитрий Ойнас ""Экономика наследия. Капитализация символических ресурсов""(Президент Делового клуба «Наследие и экономика», г. Москва; директор проектов АНО «Коломенский посад», г. Коломна).    13:30 -14:00 - обсуждение вопросов по теме.    15:00 - 16:00 -Татьяна Минаева “Подготовка аварийных ОКН МКД к вовлечению в хозяйственный оборот” (Менеджер проектов ООО «ДАЛЬ», архитектор, градостроитель, г. Москва)   16:00-16:50 - Анна Давыдова “Нижегородский опыт работы с расселенными ОКН, представляющими историко-культурную ценность” (советник директора АНО “Агентство по сохранению и развитию объектов исторической среды Нижегородской области”, эксперт Министерства культуры РФ, г. Нижний Новгород)    17:00-17:20 - Святослав Коновалов “Опыт взаимодействия с администрацией по использованию расселенного здания под нужды ТСФ и ВООПИиК на примере Омска"" (Член президиума Омского отделения ВООПИиК, куратор проектов, г. Омск)    17:20 - 18:00 Алина Коленченко. Презентация новой книги “Том Сойер Феста”.",2352,3,18,51.0,51,0,0,51,,
ВК,Андрей Кочетков,Личные медиа,39060,2021-12-03 20:46:05,"Прошагал 33 тысячи шагов за два дня по Москве.   Поговорил в круглом столе с участием замминистра строительства России Светланой Ивановой на волонтёрском форуме в Манеже. Озвучил проблему сносов исторических зданий в разных городах России просто ради сносов, о которой мы говорили десять дней назад на стратсессии #томсойерфест в Самаре.   Заглянул к председателю центрального совета ВООПИК Артёму Демидову. Поговорили о комплексном развитии исторических территорий и зарубежном опыте на этом пути.   Сходил в гости к коту по имени Геннадий, ниспосланному одному довольно известному среди историков и археологов популяризатору науки.   Посетил три музея. Посмотрел как устроено открытое хранение фондов Политехнического. Расспросил об опыте переезда и обустройства музея на новом месте.   Оценил мастерски сделанную инновационную экспозицию Музея истории ГУЛАГа, а также его новые сад и резиденцию.   На сладкое посетил новую открытую в октябре экспозицию Пушкинского музея и смелую свежую выставку-игру ""Бывают странные сближенья..."", на которой у экспонатов нет даже этикетажа. Параллельно со мной выставку смотрел автор самарского Высоцкого Михаил Шемякин.   А теперь лайфхак для тех, кто дочитал до этого места. В самарском поезде ""Жигули"" с этой недели есть вагон номер 30, который несмотря на фирменность поезда фирменным не является. Всем, кто хочет поностальгировать по российским железным дорогам позапрошлого десятилетия, настоятельно рекомендую брать билет именно в него. Погружение гарантировано.  Большое спасибо коллегам, единомышленникам и попутчикам за теплейший приём!",5257,8,4,186.0,186,0,0,186,,
ТГ,truekpru63,СМИ,2037,2022-02-12 10:12,"⚡️ В Самаре заливает водой бункер Сталина   В бункере Сталина, который находится на улице Фрунзе в Самаре, произошла коммунальная неприятность. Объект культурного наследия начало заливать водой.   Как рассказали сотрудники музея, стены здания периодически заливает водой. Из-за этого разрушаются интерьеры. Возможно, это происходит из-за неполадок системы водоснабжения. Разобраться в случившемся предстоит главе Ленинского района Елене Бондаренко.   @truekpru63",109,0,1,,0,0,0,0,0.0,0.0
ТГ,truekpru63,СМИ,2114,2022-02-17 7:10,В Самаре хотят запретить строить многоэтажки на месте снесенных исторических зданий  В каком состоянии сейчас находится проект исторического поселения в Самаре? Что грозит ценным градоформирующим объектам (ЦГФО)? Могут ли ввести мораторий на застройку старого города? Ответы на эти и другие вопросы читайте здесь.   @truekpru63,103,0,0,,0,0,0,0,0.0,0.0
ТГ,news63ru,СМИ,18355,2022-03-07 8:35,"В Самаре собирают восстановить еще один памятник архитектуры. Речь идет о даче, принадлежавшей жене поручика Сипиной.  Дом находится в Загородном парке — прямо на волжском склоне. Сейчас фактически заброшен и находится в плохом состоянии. Восстановить дачу планируют по время реконструкции Загородного парка.  — Здание намерены восстановить и разместить там кафе с летней верандой, — сообщили в региональном правительстве.  Сейчас специалисты завершают проектирование реконструкции парка. К работам планируют приступить осенью 2022 года. Все подробности реконструкции парка читайте в нашей статье. А здесь вы найдете полный перечень объектов, которые появятся в зеленой зоне. Пожалуй, самые интересные — панорамный лифт на склоне берега Волги и подъемник, который будет проходить над всей территорией парка.",1675,0,6,,0,0,0,0,0.0,0.0
ТГ,news63ru,СМИ,19185,2022-03-31 8:21,"Спохватились: мэрию Самары через суд обязали отреставрировать дом Маштакова Суд Ленинского района Самары встал на сторону прокуратуры в споре с городской администрацией.  — Прокуратура Ленинского района выявила нарушения закона об объектах культурного наследия по сохранению особняка. Здание не эксплуатируется, фасады затянуты баннерной сеткой, отмечены деформации завершений фасада. Объект культурного наследия разрушается, — сообщили в прокуратуре.  По выявленным нарушениям ведомство направили в суд исковое заявление. Прокуроры потребовали обязать департамент имущества Самары принять меры по сохранению дома Маштакова и отреставрировать его.  Иск удовлетворили в полном объеме. Исполнение решения суда возьмут на контроль после его вступления в законную силу.",1853,0,1,,0,0,0,0,0.0,0.0
ВК,Андрей Кочетков,Личные медиа,39426,2022-05-19 8:24:26,"Очень здорово было немного приложить руку к выставке ""Самарская азбука"", которая открылась в рамках Всероссийской студвесны на набережной неподалёку от памятника Засекину.  Над рассказом о самарских символах, особенностях и идентичности работала огромная команда самарских музейщиков, иллюстраторов, архитекторов и продюсеров. Получилось ярко, необычно и востребованно (как мы вчера убедились).  Очень жалко, что всю эту огромную работу можно будет увидеть всего неделю до следующего вторника. Мы бы с удовольствием приютили потом это в краеведческом музее, немного откорректировав и обогатив реальными предметами.  ЗЫ Кстати, как мне кажется, графический образ атамана Богдана Барбоши создан чуть ли не впервые (последнее фото).",4888,8,24,206.0,206,0,0,206,,
ТГ,Hinshtein,ОВ,2349,2022-05-25 9:26,"Минувшей ночью в центре Оренбурга (Горького, 19,) снесён уникальный дом «Пяти ангелов» XIX века постройки, где жил выдающийся дипломат Карим Хакимов, наш первый посол в Арабских странах, «подруживший» Россию с Саудовской Аравией. Дом представлял не только огромный исторический, но и архитектурный интерес: фасад был украшен лепниной с ангелами и мозаикой из восточной битой посуды.   Несмотря на протесты общественников и обращения ВООПиК, власти не включили историческое здание в реестр объектов культурного наследия. В 2020 г. муниципалитет продал его частному лицу. Всех заверяли, что дом нельзя будет сносить, перестраивать или менять исторический вид, однако этой ночью его разрушили. Остался лишь кусок фасада.   Вандализм и историческое беспамятство - по-другому не назовёшь! Направляю запросы в Генпрокуратуру и Минкультуры России о привлечении виновных к ответственности.",29531,0,114,,61,0,0,61,0.0,0.0
ТГ,samara,СМИ,3324,2022-06-06 10:52,"Под Самарой из карьера в селе Ширяево сделают арт-пространство с мастерской  В Самарской области хотят преобразить село Ширяево. Здесь планируют сделать Меккой для туристов. Уже отремонтировали дорогу по улице Набережная, обустроили зоны отдыха, организовали велодорожки и пешеходные маршруты, передают в 63ру.  Владельцы карьера в Ширяево планируют сделать там арт-пространство для проведения различных мероприятий и мастерскую для туристов. Желающие смогут попробовать себя в роли горняков и узнать, как добывается камень.  Как сообщили в правительстве Самарской области, раньше местный белый камень применяли в строительстве. Сегодня он используется для реставрации исторических зданий. Представители компании рассказали, что камень из Ширяево использовался при реконструкции Центрального выставочного зала «Манеж» в Москве.  Бизнесменам предстоит разработать концепцию туристической зоны. Одним из главных проектов Ширяево является благоустройство набережной, также один из известных самарских рестораторов заявил о желании построить на горе в селе видовой ресторан. Инвесторы планируют обустроить его, как и набережную, в 2022 году.",3026,0,13,,10,2,0,12,0.0,0.0
